id bigserial;origen_libro_id;origen_capitulo;origen_versiculo;destino_libro_id;destino_capitulo;destino_versiculo;llave_unica text
;1;21;23;58;6;16;1_21_23_58_6_16
;1;21;23;6;2;12;1_21_23_6_2_12
;1;21;23;9;20;13;1_21_23_9_20_13
;1;21;23;9;20;17;1_21_23_9_20_17
;1;21;23;9;20;42;1_21_23_9_20_42
;1;21;23;9;24;21;1_21_23_9_24_21
;1;21;23;9;24;22;1_21_23_9_24_22
;1;21;23;9;30;15;1_21_23_9_30_15
;1;21;24;1;14;13;1_21_24_1_14_13
;12;12;4;11;7;1;12_12_4_11_7_1
;12;12;4;12;12;18;12_12_4_12_12_18
;12;12;4;12;22;4;12_12_4_12_22_4
;12;12;4;13;18;11;12_12_4_13_18_11
;12;12;4;13;29;17;12_12_4_13_29_17
;12;12;4;13;29;3;12_12_4_13_29_3
;12;12;4;13;29;9;12_12_4_13_29_9
;12;12;4;14;15;18;12_12_4_14_15_18
;12;12;4;14;24;10;12_12_4_14_24_10
;12;12;4;14;24;9;12_12_4_14_24_9
;12;12;4;14;29;11;12_12_4_14_29_11
;12;12;4;14;29;4;12_12_4_14_29_4
;12;12;4;14;31;12;12_12_4_14_31_12
;12;12;4;14;35;2;12_12_4_14_35_2
;12;12;4;15;1;6;12_12_4_15_1_6
;12;12;4;15;2;69;12_12_4_15_2_69
;12;12;4;15;7;16;12_12_4_15_7_16
;12;12;4;15;8;25;12_12_4_15_8_25
;12;12;4;15;8;28;12_12_4_15_8_28
;12;12;4;2;25;1;12_12_4_2_25_1
;12;12;4;2;25;2;12_12_4_2_25_2
;12;12;4;2;30;12;12_12_4_2_30_12
;12;12;4;2;30;16;12_12_4_2_30_16
;12;12;4;2;35;22;12_12_4_2_35_22
;12;12;4;2;35;29;12_12_4_2_35_29
;12;12;4;2;35;5;12_12_4_2_35_5
;12;12;4;2;36;3;12_12_4_2_36_3
;12;12;4;3;27;12;12_12_4_3_27_12
;12;12;4;3;27;2;12_12_4_3_27_2
;12;12;4;3;27;27;12_12_4_3_27_27
;12;12;4;3;27;31;12_12_4_3_27_31
;12;12;4;3;27;8;12_12_4_3_27_8
;12;12;4;3;5;15;12_12_4_3_5_15
;12;12;4;3;5;16;12_12_4_3_5_16
;12;12;4;42;21;4;12_12_4_42_21_4
;1;21;24;45;12;18;1_21_24_45_12_18
;1;21;24;58;6;16;1_21_24_58_6_16
;12;12;5;11;11;27;12_12_5_11_11_27
;1;21;25;1;13;7;1_21_25_1_13_7
;12;12;5;12;12;12;12_12_5_12_12_12
;12;12;5;12;22;5;12_12_5_12_22_5
;12;12;5;12;22;6;12_12_5_12_22_6
;1;21;25;1;26;15;1_21_25_1_26_15
;1;21;25;1;26;22;1_21_25_1_26_22
;1;21;25;1;29;8;1_21_25_1_29_8
;12;12;5;14;24;5;12_12_5_14_24_5
;12;12;5;14;24;7;12_12_5_14_24_7
;1;21;25;20;17;10;1_21_25_20_17_10
;1;21;25;20;25;9;1_21_25_20_25_9
;1;21;25;20;27;5;1_21_25_20_27_5
;1;21;25;2;2;15;1_21_25_2_2_15
;1;21;25;2;2;17;1_21_25_2_2_17
;12;12;5;23;58;12;12_12_5_23_58_12
;1;21;25;40;18;15;1_21_25_40_18_15
;1;21;25;7;1;15;1_21_25_7_1_15
;1;21;26;1;13;7;1_21_26_1_13_7
;1;21;26;12;5;20;1_21_26_12_5_20
;1;21;26;12;5;24;1_21_26_12_5_24
;12;12;6;14;29;34;12_12_6_14_29_34
;12;12;6;23;56;10;12_12_6_23_56_10
;12;12;6;23;56;12;12_12_6_23_56_12
;12;12;6;39;1;10;12_12_6_39_1_10
;12;12;6;50;2;21;12_12_6_50_2_21
;12;12;6;60;5;2;12_12_6_60_5_2
;12;12;6;9;2;29;12_12_6_9_2_29
;12;12;6;9;2;30;12_12_6_9_2_30
;1;21;27;1;14;22;1_21_27_1_14_22
;1;21;27;1;14;23;1_21_27_1_14_23
;12;12;7;12;11;4;12_12_7_12_11_4
;12;12;7;12;12;2;12_12_7_12_12_2
;1;21;27;1;26;28;1_21_27_1_26_28
;1;21;27;1;26;31;1_21_27_1_26_31
;1;21;27;1;31;44;1_21_27_1_31_44
;12;12;7;13;21;3;12_12_7_13_21_3
;12;12;7;14;23;1;12_12_7_14_23_1
;12;12;7;14;24;14;12_12_7_14_24_14
;12;12;7;14;24;16;12_12_7_14_24_16
;12;12;7;14;24;5;12_12_7_14_24_5
;1;21;27;20;17;8;1_21_27_20_17_8
;1;21;27;20;18;16;1_21_27_20_18_16
;1;21;27;20;18;24;1_21_27_20_18_24
;1;21;27;20;21;14;1_21_27_20_21_14
;1;21;27;23;32;8;1_21_27_23_32_8
;1;21;27;26;17;13;1_21_27_26_17_13
;1;21;27;45;1;31;1_21_27_45_1_31
;1;21;27;48;3;15;1_21_27_48_3_15
;1;21;27;9;18;3;1_21_27_9_18_3
;12;12;9;12;22;4;12_12_9_12_22_4
;12;12;9;12;23;4;12_12_9_12_23_4
;12;12;9;12;25;18;12_12_9_12_25_18
;12;12;9;13;15;18;12_12_9_13_15_18
;12;12;9;13;15;24;12_12_9_13_15_24
;1;21;29;1;33;8;1_21_29_1_33_8
;12;12;9;14;24;14;12_12_9_14_24_14
;12;12;9;14;24;8;12_12_9_14_24_8
;12;12;9;19;84;10;12_12_9_19_84_10
;1;21;29;2;12;26;1_21_29_2_12_26
;12;12;9;24;35;4;12_12_9_24_35_4
;12;12;9;24;52;24;12_12_9_24_52_24
;12;12;9;41;12;41;12_12_9_41_12_41
;12;12;9;42;21;1;12_12_9_42_21_1
;1;21;29;9;15;14;1_21_29_9_15_14
;1;2;13;1;10;6;1_2_13_1_10_6
;12;1;3;11;17;1;12_1_3_11_17_1
;12;1;3;11;18;1;12_1_3_11_18_1
;12;1;3;11;18;36;12_1_3_11_18_36
;12;1;3;11;19;5;12_1_3_11_19_5
;12;1;3;11;19;7;12_1_3_11_19_7
;12;1;3;11;21;17;12_1_3_11_21_17
;1;21;3;1;17;19;1_21_3_1_17_19
;1;21;3;1;21;12;1_21_3_1_21_12
;12;1;3;12;1;15;12_1_3_12_1_15
;12;1;3;12;1;16;12_1_3_12_1_16
;12;1;3;12;1;2;12_1_3_12_1_2
;12;1;3;12;1;6;12_1_3_12_1_6
;1;21;3;1;21;6;1_21_3_1_21_6
;12;1;3;12;1;8;12_1_3_12_1_8
;1;21;3;1;22;2;1_21_3_1_22_2
;12;1;3;12;5;15;12_1_3_12_5_15
;12;1;3;12;5;8;12_1_3_12_5_8
;12;1;3;19;76;1;12_1_3_19_76_1
;1;2;13;23;11;11;1_2_13_23_11_11
;12;1;3;24;2;11;12_1_3_24_2_11
;12;1;3;24;2;13;12_1_3_24_2_13
;12;1;3;32;2;8;12_1_3_32_2_8
;1;21;3;40;1;2;1_21_3_40_1_2
;12;1;3;41;3;22;12_1_3_41_3_22
;12;1;3;44;12;11;12_1_3_44_12_11
;12;1;3;44;12;7;12_1_3_44_12_7
;1;21;3;44;7;8;1_21_3_44_7_8
;12;1;3;44;8;26;12_1_3_44_8_26
;1;21;3;45;9;7;1_21_3_45_9_7
;1;21;3;58;11;18;1_21_3_58_11_18
;1;21;3;6;24;3;1_21_3_6_24_3
;12;1;3;9;17;46;12_1_3_9_17_46
;1;21;30;1;31;44;1_21_30_1_31_44
;1;21;30;1;31;48;1_21_30_1_31_48
;1;21;30;1;31;52;1_21_30_1_31_52
;1;21;30;6;22;27;1_21_30_6_22_27
;1;21;30;6;22;28;1_21_30_6_22_28
;1;21;30;6;24;27;1_21_30_6_24_27
;1;21;31;10;17;11;1_21_31_10_17_11
;1;21;31;11;4;25;1_21_31_11_4_25
;12;13;1;12;10;35;12_13_1_12_10_35
;12;13;1;12;10;36;12_13_1_12_10_36
;12;13;1;12;11;21;12_13_1_12_11_21
;12;13;1;12;11;4;12_13_1_12_11_4
;1;21;31;1;21;14;1_21_31_1_21_14
;1;21;31;1;26;23;1_21_31_1_26_23
;1;21;31;1;26;33;1_21_31_1_26_33
;12;13;1;12;8;26;12_13_1_12_8_26
;1;21;31;6;15;28;1_21_31_6_15_28
;1;21;31;7;20;1;1_21_31_7_20_1
;12;13;11;12;10;29;12_13_11_12_10_29
;12;13;11;12;13;2;12_13_11_12_13_2
;12;13;11;12;13;6;12_13_11_12_13_6
;12;13;11;12;3;3;12_13_11_12_3_3
;12;13;12;12;13;14;12_13_12_12_13_14
;12;13;12;12;13;25;12_13_12_12_13_25
;12;13;12;12;14;16;12_13_12_12_14_16
;12;13;12;12;14;25;12_13_12_12_14_25
;12;13;12;12;14;8;12_13_12_12_14_8
;12;13;12;14;25;17;12_13_12_14_25_17
;12;13;12;14;25;24;12_13_12_14_25_24
;12;13;13;10;7;12;12_13_13_10_7_12
;12;13;13;11;11;31;12_13_13_11_11_31
;12;13;13;11;1;21;12_13_13_11_1_21
;12;13;13;11;2;10;12_13_13_11_2_10
;12;13;13;12;14;28;12_13_13_12_14_28
;12;13;13;12;14;29;12_13_13_12_14_29
;12;13;14;12;20;1;12_13_14_12_20_1
;12;13;14;12;2;12;12_13_14_12_2_12
;12;13;14;12;6;21;12_13_14_12_6_21
;12;13;14;1;48;1;12_13_14_1_48_1
;12;13;14;19;12;1;12_13_14_19_12_1
;12;13;14;20;11;11;12_13_14_20_11_11
;12;13;14;23;57;1;12_13_14_23_57_1
;12;13;14;26;14;14;12_13_14_26_14_14
;12;13;14;26;22;30;12_13_14_26_22_30
;12;13;14;38;1;5;12_13_14_38_1_5
;12;13;14;41;6;20;12_13_14_41_6_20
;12;13;14;43;11;3;12_13_14_43_11_3
;12;13;14;44;13;36;12_13_14_44_13_36
;12;13;14;50;2;26;12_13_14_50_2_26
;12;13;16;12;4;34;12_13_16_12_4_34
;12;13;16;1;49;24;12_13_16_1_49_24
;12;13;16;19;144;1;12_13_16_19_144_1
;12;13;17;10;5;24;12_13_17_10_5_24
;12;13;17;11;20;26;12_13_17_11_20_26
;12;13;17;12;5;10;12_13_17_12_5_10
;12;13;17;12;5;14;12_13_17_12_5_14
;12;13;17;2;4;17;12_13_17_2_4_17
;12;13;17;2;4;2;12_13_17_2_4_2
;12;13;17;43;11;39;12_13_17_43_11_39
;12;13;17;43;11;41;12_13_17_43_11_41
;12;13;17;43;2;5;12_13_17_43_2_5
;12;13;17;43;2;8;12_13_17_43_2_8
;12;13;17;46;1;18;12_13_17_46_1_18
;12;13;17;7;7;20;12_13_17_7_7_20
;12;13;17;7;7;9;12_13_17_7_7_9
;12;13;17;9;4;1;12_13_17_9_4_1
;12;13;18;12;4;6;12_13_18_12_4_6
;12;13;18;2;17;11;12_13_18_2_17_11
;12;13;18;23;20;2;12_13_18_23_20_2
;12;13;18;23;20;4;12_13_18_23_20_4
;12;13;18;26;12;1;12_13_18_26_12_1
;12;13;18;26;12;7;12_13_18_26_12_7
;12;13;18;26;4;1;12_13_18_26_4_1
;12;13;18;26;4;10;12_13_18_26_4_10
;12;13;18;26;5;1;12_13_18_26_5_1
;12;13;18;26;5;4;12_13_18_26_5_4
;12;13;19;12;1;15;12_13_19_12_1_15
;12;13;19;12;13;25;12_13_19_12_13_25
;12;13;19;12;1;9;12_13_19_12_1_9
;12;13;19;12;4;16;12_13_19_12_4_16
;12;13;19;12;4;40;12_13_19_12_4_40
;12;13;19;12;6;9;12_13_19_12_6_9
;12;13;19;3;10;16;12_13_19_3_10_16
;12;13;19;41;10;14;12_13_19_41_10_14
;12;13;19;41;3;5;12_13_19_41_3_5
;12;13;19;4;16;15;12_13_19_4_16_15
;12;13;19;41;6;5;12_13_19_41_6_5
;1;21;32;1;10;14;1_21_32_1_10_14
;12;13;2;11;12;26;12_13_2_11_12_26
;12;13;2;11;12;33;12_13_2_11_12_33
;12;13;2;11;14;16;12_13_2_11_14_16
;1;21;32;1;14;13;1_21_32_1_14_13
;12;13;2;12;10;29;12_13_2_12_10_29
;1;21;32;1;21;27;1_21_32_1_21_27
;12;13;2;12;13;11;12_13_2_12_13_11
;1;21;32;1;26;14;1_21_32_1_26_14
;1;21;32;1;26;8;1_21_32_1_26_8
;1;21;32;1;31;53;1_21_32_1_31_53
;1;21;32;2;13;17;1_21_32_2_13_17
;12;13;2;28;5;11;12_13_2_28_5_11
;1;21;32;7;13;1;1_21_32_7_13_1
;1;21;32;9;18;3;1_21_32_9_18_3
;12;13;20;12;24;2;12_13_20_12_24_2
;12;13;20;12;3;24;12_13_20_12_3_24
;12;13;20;12;3;27;12_13_20_12_3_27
;12;13;20;12;3;5;12_13_20_12_3_5
;12;13;20;12;3;7;12_13_20_12_3_7
;12;13;20;12;5;2;12_13_20_12_5_2
;12;13;20;12;6;23;12_13_20_12_6_23
;12;13;20;14;24;16;12_13_20_14_24_16
;12;13;20;44;8;2;12_13_20_44_8_2
;12;13;20;7;3;12;12_13_20_7_3_12
;12;13;20;7;6;3;12_13_20_7_6_3
;12;13;20;7;6;6;12_13_20_7_6_6
;12;13;21;12;4;35;12_13_21_12_4_35
;12;13;21;23;26;19;12_13_21_23_26_19
;12;13;21;26;37;1;12_13_21_26_37_1
;12;13;21;26;37;10;12_13_21_26_37_10
;12;13;21;40;27;52;12_13_21_40_27_52
;12;13;21;40;27;53;12_13_21_40_27_53
;12;13;21;43;11;44;12_13_21_43_11_44
;12;13;21;43;5;25;12_13_21_43_5_25
;12;13;21;43;5;28;12_13_21_43_5_28
;12;13;21;43;5;29;12_13_21_43_5_29
;12;13;21;44;19;12;12_13_21_44_19_12
;12;13;21;44;5;15;12_13_21_44_5_15
;12;13;21;66;11;11;12_13_21_66_11_11
;12;13;22;12;13;3;12_13_22_12_13_3
;12;13;22;12;13;7;12_13_22_12_13_7
;12;13;22;12;8;12;12_13_22_12_8_12
;12;13;22;19;106;40;12_13_22_19_106_40
;12;13;22;19;106;42;12_13_22_19_106_42
;12;13;23;1;13;16;12_13_23_1_13_16
;12;13;23;1;13;17;12_13_23_1_13_17
;12;13;23;1;17;2;12_13_23_1_17_2
;12;13;23;1;17;5;12_13_23_1_17_5
;12;13;23;1;17;7;12_13_23_1_17_7
;12;13;23;1;17;8;12_13_23_1_17_8
;12;13;23;11;8;28;12_13_23_11_8_28
;12;13;23;12;14;27;12_13_23_12_14_27
;12;13;23;12;17;18;12_13_23_12_17_18
;12;13;23;12;24;20;12_13_23_12_24_20
;12;13;23;1;6;3;12_13_23_1_6_3
;12;13;23;16;9;31;12_13_23_16_9_31
;12;13;23;16;9;32;12_13_23_16_9_32
;12;13;23;19;105;8;12_13_23_19_105_8
;12;13;23;19;51;11;12_13_23_19_51_11
;12;13;23;19;86;15;12_13_23_19_86_15
;12;13;23;2;2;24;12_13_23_2_2_24
;12;13;23;2;2;25;12_13_23_2_2_25
;12;13;23;2;32;13;12_13_23_2_32_13
;12;13;23;2;32;14;12_13_23_2_32_14
;12;13;23;23;30;18;12_13_23_23_30_18
;12;13;23;23;30;19;12_13_23_23_30_19
;12;13;23;2;33;19;12_13_23_2_33_19
;12;13;23;2;34;6;12_13_23_2_34_6
;12;13;23;2;34;7;12_13_23_2_34_7
;12;13;23;2;3;6;12_13_23_2_3_6
;12;13;23;2;3;7;12_13_23_2_3_7
;12;13;23;24;12;15;12_13_23_24_12_15
;12;13;23;25;3;32;12_13_23_25_3_32
;12;13;23;3;26;42;12_13_23_3_26_42
;12;13;23;33;7;18;12_13_23_33_7_18
;12;13;23;33;7;20;12_13_23_33_7_20
;12;13;23;40;25;41;12_13_23_40_25_41
;12;13;23;42;1;54;12_13_23_42_1_54
;12;13;23;42;1;55;12_13_23_42_1_55
;12;13;23;42;1;72;12_13_23_42_1_72
;12;13;23;42;1;73;12_13_23_42_1_73
;12;13;23;53;1;9;12_13_23_53_1_9
;12;13;23;5;32;36;12_13_23_5_32_36
;12;13;23;7;10;16;12_13_23_7_10_16
;12;13;24;19;125;3;12_13_24_19_125_3
;12;13;24;42;18;7;12_13_24_42_18_7
;12;13;25;12;10;32;12_13_25_12_10_32
;12;13;25;12;13;18;12_13_25_12_13_18
;12;13;25;12;13;19;12_13_25_12_13_19
;12;13;25;12;14;25;12_13_25_12_14_25
;12;13;3;11;19;17;12_13_3_11_19_17
;1;21;33;1;12;8;1_21_33_1_12_8
;12;13;3;12;12;17;12_13_3_12_12_17
;12;13;3;12;13;22;12_13_3_12_13_22
;12;13;3;12;13;24;12_13_3_12_13_24
;12;13;3;12;13;25;12_13_3_12_13_25
;1;21;33;1;26;23;1_21_33_1_26_23
;1;21;33;1;26;25;1_21_33_1_26_25
;1;21;33;1;26;33;1_21_33_1_26_33
;12;13;3;12;8;12;12_13_3_12_8_12
;12;13;3;12;8;13;12_13_3_12_8_13
;1;21;33;1;4;26;1_21_33_1_4_26
;1;21;33;19;90;2;1_21_33_19_90_2
;12;13;3;23;10;5;12_13_3_23_10_5
;12;13;3;23;10;6;12_13_3_23_10_6
;1;21;33;23;40;28;1_21_33_23_40_28
;1;21;33;23;57;15;1_21_33_23_57_15
;1;21;33;24;10;10;1_21_33_24_10_10
;1;21;33;30;8;14;1_21_33_30_8_14
;12;13;3;3;26;17;12_13_3_3_26_17
;1;21;33;45;1;20;1_21_33_45_1_20
;1;21;33;45;16;26;1_21_33_45_16_26
;1;21;33;5;16;21;1_21_33_5_16_21
;12;13;3;5;28;25;12_13_3_5_28_25
;1;21;33;5;33;27;1_21_33_5_33_27
;1;21;33;54;1;17;1_21_33_54_1_17
;12;13;3;5;4;24;12_13_3_5_4_24
;12;13;3;5;4;27;12_13_3_5_4_27
;12;13;3;58;12;29;12_13_3_58_12_29
;12;13;3;7;10;14;12_13_3_7_10_14
;12;13;3;7;10;7;12_13_3_7_10_7
;12;13;3;7;2;14;12_13_3_7_2_14
;1;21;33;7;3;7;1_21_33_7_3_7
;12;13;3;7;3;8;12_13_3_7_3_8
;1;21;34;1;20;1;1_21_34_1_20_1
;12;13;4;1;21;17;12_13_4_1_21_17
;12;13;4;12;13;22;12_13_4_12_13_22
;12;13;4;12;14;26;12_13_4_12_14_26
;12;13;4;1;31;42;12_13_4_1_31_42
;1;21;34;13;29;15;1_21_34_13_29_15
;12;13;4;14;33;12;12_13_4_14_33_12
;12;13;4;14;33;13;12_13_4_14_33_13
;12;13;4;14;33;19;12_13_4_14_33_19
;12;13;4;19;106;43;12_13_4_19_106_43
;12;13;4;19;106;44;12_13_4_19_106_44
;1;21;34;19;39;12;1_21_34_19_39_12
;12;13;4;19;50;15;12_13_4_19_50_15
;12;13;4;19;78;34;12_13_4_19_78_34
;12;13;4;23;26;16;12_13_4_23_26_16
;12;13;4;23;63;9;12_13_4_23_63_9
;12;13;4;2;3;7;12_13_4_2_3_7
;12;13;4;2;3;9;12_13_4_2_3_9
;12;13;4;24;2;27;12_13_4_24_2_27
;12;13;4;24;33;3;12_13_4_24_33_3
;12;13;4;4;21;7;12_13_4_4_21_7
;1;21;34;58;11;13;1_21_34_58_11_13
;1;21;34;58;11;9;1_21_34_58_11_9
;1;21;34;60;2;11;1_21_34_60_2_11
;12;13;4;7;10;10;12_13_4_7_10_10
;12;13;4;7;10;15;12_13_4_7_10_15
;12;13;4;7;10;16;12_13_4_7_10_16
;12;13;4;7;6;6;12_13_4_7_6_6
;12;13;4;7;6;7;12_13_4_7_6_7
;12;13;5;12;13;25;12_13_5_12_13_25
;12;13;5;12;14;25;12_13_5_12_14_25
;12;13;5;12;14;27;12_13_5_12_14_27
;12;13;5;13;11;2;12_13_5_13_11_2
;12;13;5;16;9;27;12_13_5_16_9_27
;12;13;5;23;19;20;12_13_5_23_19_20
;12;13;5;2;4;10;12_13_5_2_4_10
;12;13;5;31;1;21;12_13_5_31_1_21
;12;13;5;42;2;11;12_13_5_42_2_11
;12;13;5;5;19;4;12_13_5_5_19_4
;12;13;5;9;19;7;12_13_5_9_19_7
;12;13;6;11;15;3;12_13_6_11_15_3
;12;13;6;11;16;26;12_13_6_11_16_26
;12;13;6;11;16;33;12_13_6_11_16_33
;12;13;6;12;10;29;12_13_6_12_10_29
;12;13;6;12;13;2;12_13_6_12_13_2
;12;13;6;12;17;16;12_13_6_12_17_16
;12;13;6;12;17;20;12_13_6_12_17_20
;12;13;6;12;17;23;12_13_6_12_17_23
;12;13;6;12;18;4;12_13_6_12_18_4
;12;13;6;12;23;4;12_13_6_12_23_4
;12;13;6;5;32;15;12_13_6_5_32_15
;12;13;6;5;32;18;12_13_6_5_32_18
;12;13;6;5;7;5;12_13_6_5_7_5
;12;13;7;11;20;15;12_13_7_11_20_15
;12;13;7;11;20;27;12_13_7_11_20_27
;12;13;7;12;10;32;12_13_7_12_10_32
;12;13;7;12;8;12;12_13_7_12_8_12
;12;13;7;19;18;42;12_13_7_19_18_42
;12;13;7;23;36;8;12_13_7_23_36_8
;12;13;7;23;41;15;12_13_7_23_41_15
;12;13;7;23;41;16;12_13_7_23_41_16
;12;13;7;23;41;2;12_13_7_23_41_2
;12;13;7;29;3;14;12_13_7_29_3_14
;12;13;7;30;1;3;12_13_7_30_1_3
;12;13;7;9;13;15;12_13_7_9_13_15
;12;13;7;9;13;19;12_13_7_9_13_19
;12;13;7;9;13;23;12_13_7_9_13_23
;12;13;7;9;13;6;12_13_7_9_13_6
;12;13;7;9;13;7;12_13_7_9_13_7
;12;13;8;11;11;4;12_13_8_11_11_4
;12;13;8;11;14;19;12_13_8_11_14_19
;12;13;8;11;14;20;12_13_8_11_14_20
;12;13;8;11;14;29;12_13_8_11_14_29
;12;13;8;11;14;31;12_13_8_11_14_31
;12;13;8;12;10;34;12_13_8_12_10_34
;12;13;8;12;10;35;12_13_8_12_10_35
;12;13;9;11;14;13;12_13_9_11_14_13
;12;13;9;12;10;35;12_13_9_12_10_35
;12;13;9;12;13;10;12_13_9_12_13_10
;12;13;9;12;13;13;12_13_9_12_13_13
;12;13;9;12;14;8;12_13_9_12_14_8
;1;2;14;1;10;11;1_2_14_1_10_11
;1;2;14;1;10;22;1_2_14_1_10_22
;12;1;4;11;14;12;12_1_4_11_14_12
;1;2;14;1;15;18;1_2_14_1_15_18
;1;21;4;1;17;10;1_21_4_1_17_10
;1;21;4;1;17;12;1_21_4_1_17_12
;12;1;4;12;1;16;12_1_4_12_1_16
;12;1;4;12;1;6;12_1_4_12_1_6
;12;1;4;1;2;17;12_1_4_1_2_17
;1;2;14;1;25;18;1_2_14_1_25_18
;12;1;4;1;3;4;12_1_4_1_3_4
;12;1;4;20;11;19;12_1_4_20_11_19
;12;1;4;20;14;32;12_1_4_20_14_32
;1;21;4;2;12;48;1_21_4_2_12_48
;12;1;4;26;18;4;12_1_4_26_18_4
;1;2;14;27;10;4;1_2_14_27_10_4
;1;21;4;3;12;3;1_21_4_3_12_3
;1;21;4;42;1;59;1_21_4_42_1_59
;1;21;4;42;1;6;1_21_4_42_1_6
;1;21;4;42;2;21;1_21_4_42_2_21
;12;1;4;4;26;65;12_1_4_4_26_65
;1;21;4;43;7;22;1_21_4_43_7_22
;1;21;4;43;7;23;1_21_4_43_7_23
;1;21;4;44;7;8;1_21_4_44_7_8
;1;2;14;5;11;24;1_2_14_5_11_24
;1;21;4;5;12;32;1_21_4_5_12_32
;1;2;14;5;1;7;1_2_14_5_1_7
;1;2;14;66;9;14;1_2_14_66_9_14
;12;1;4;9;28;19;12_1_4_9_28_19
;12;14;1;12;13;10;12_14_1_12_13_10
;12;14;1;12;14;15;12_14_1_12_14_15
;12;14;1;13;3;12;12_14_1_13_3_12
;12;14;1;14;25;1;12_14_1_14_25_1
;12;14;1;14;25;4;12_14_1_14_25_4
;12;14;10;12;14;7;12_14_10_12_14_7
;12;14;10;14;26;16;12_14_10_14_26_16
;12;14;10;14;32;25;12_14_10_14_32_25
;12;14;10;14;35;21;12_14_10_14_35_21
;12;14;10;20;15;18;12_14_10_20_15_18
;12;14;10;20;16;18;12_14_10_20_16_18
;12;14;10;20;17;14;12_14_10_20_17_14
;12;14;10;20;20;3;12_14_10_20_20_3
;12;14;10;20;25;8;12_14_10_20_25_8
;12;14;10;20;26;17;12_14_10_20_26_17
;12;14;10;20;3;30;12_14_10_20_3_30
;12;14;10;24;9;23;12_14_10_24_9_23
;12;14;10;24;9;24;12_14_10_24_9_24
;12;14;10;26;38;17;12_14_10_26_38_17
;12;14;10;26;38;2;12_14_10_26_38_2
;12;14;10;26;38;5;12_14_10_26_38_5
;12;14;10;27;5;20;12_14_10_27_5_20
;12;14;10;27;5;23;12_14_10_27_5_23
;12;14;10;2;8;9;12_14_10_2_8_9
;12;14;10;35;2;4;12_14_10_35_2_4
;12;14;10;42;14;31;12_14_10_42_14_31
;12;14;10;42;14;32;12_14_10_42_14_32
;12;14;10;5;8;14;12_14_10_5_8_14
;12;14;10;59;1;9;12_14_10_59_1_9
;12;14;10;59;4;6;12_14_10_59_4_6
;12;14;11;14;25;16;12_14_11_14_25_16
;12;14;11;14;25;20;12_14_11_14_25_20
;12;14;11;6;15;10;12_14_11_6_15_10
;12;14;11;6;19;38;12_14_11_6_19_38
;12;14;11;6;21;16;12_14_11_6_21_16
;12;14;11;9;6;19;12_14_11_9_6_19
;12;14;11;9;6;9;12_14_11_9_6_9
;12;14;12;10;18;17;12_14_12_10_18_17
;12;14;12;11;22;36;12_14_12_11_22_36
;12;14;12;9;4;10;12_14_12_9_4_10
;12;14;13;12;25;6;12_14_13_12_25_6
;12;14;13;14;25;23;12_14_13_14_25_23
;12;14;13;14;25;24;12_14_13_14_25_24
;12;14;13;14;33;11;12_14_13_14_33_11
;12;14;13;14;36;10;12_14_13_14_36_10
;12;14;13;14;36;6;12_14_13_14_36_6
;12;14;13;16;12;39;12_14_13_16_12_39
;12;14;13;16;8;16;12_14_13_16_8_16
;12;14;13;18;40;11;12_14_13_18_40_11
;12;14;13;18;40;12;12_14_13_18_40_12
;12;14;13;20;16;18;12_14_13_20_16_18
;12;14;13;20;29;23;12_14_13_20_29_23
;12;14;13;23;2;11;12_14_13_23_2_11
;12;14;13;23;2;12;12_14_13_23_2_12
;12;14;13;24;31;38;12_14_13_24_31_38
;12;14;13;27;4;37;12_14_13_27_4_37
;12;14;13;38;14;10;12_14_13_38_14_10
;12;14;13;42;14;11;12_14_13_42_14_11
;12;14;14;11;14;26;12_14_14_11_14_26
;12;14;14;11;15;18;12_14_14_11_15_18
;12;14;14;11;7;51;12_14_14_11_7_51
;12;14;14;12;12;18;12_14_14_12_12_18
;12;14;14;12;18;23;12_14_14_12_18_23
;12;14;14;12;24;13;12_14_14_12_24_13
;12;14;14;12;25;15;12_14_14_12_25_15
;12;14;15;11;14;19;12_14_15_11_14_19
;12;14;15;11;14;20;12_14_15_11_14_20
;12;14;15;12;10;34;12_14_15_12_10_34
;12;14;15;12;10;35;12_14_15_12_10_35
;12;14;15;12;13;12;12_14_15_12_13_12
;12;14;15;12;13;13;12_14_15_12_13_13
;12;14;16;10;7;12;12_14_16_10_7_12
;12;14;16;11;1;21;12_14_16_11_1_21
;12;14;16;12;13;13;12_14_16_12_13_13
;12;14;16;12;13;9;12_14_16_12_13_9
;12;14;16;28;1;1;12_14_16_28_1_1
;12;14;16;30;1;1;12_14_16_30_1_1
;12;14;16;30;7;10;12_14_16_30_7_10
;12;14;16;30;7;11;12_14_16_30_7_11
;12;14;17;12;13;10;12_14_17_12_13_10
;12;14;17;12;14;1;12_14_17_12_14_1
;12;14;17;12;14;2;12_14_17_12_14_2
;12;14;17;12;14;23;12_14_17_12_14_23
;12;14;17;14;25;25;12_14_17_14_25_25
;12;14;17;14;25;28;12_14_17_14_25_28
;12;14;18;11;11;41;12_14_18_11_11_41
;12;14;18;11;14;29;12_14_18_11_14_29
;12;14;18;12;13;12;12_14_18_12_13_12
;12;14;18;12;13;8;12_14_18_12_13_8
;12;14;19;12;12;20;12_14_19_12_12_20
;12;14;19;12;12;21;12_14_19_12_12_21
